Cast date,Tx hash,Log index,Spell address,Token,Symbol,Amount,Movement,Tag,Coverage,From,From name,From prime,To,To name,To prime
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,129,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,158871,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x37fc5d447c8c54326c62b697f674c93ead2a93a3,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,134,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,137,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,139,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,142,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x78c180cf113fe4845c325f44648b6567bc79d6e0,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,147,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,150,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,152,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,155,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb6c09680d822f162449cdfb8248a7d3fc26ec9bf,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,160,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,163,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,165,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,168,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x167c1a762b08d7e78dbf8f24e5c3f1ab415021d3,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,173,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,176,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,178,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,181,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x9244f47d70587fa2329b89b6f503022b63ad54a5,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,186,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3783,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,189,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3783,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,191,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3783,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,194,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,3783,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x05c73ae49ff0ec654496bf4008d73274a919cb5c,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,199,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3696,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,202,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3696,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,204,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3696,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,207,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,3696,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb2b86a130b1ec101e4aed9a88502e08995760307,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,212,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,50167,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,215,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,50167,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,217,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,50167,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,220,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,50167,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb6c09680d822f162449cdfb8248a7d3fc26ec9bf,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,225,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,16417,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,228,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,16417,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,230,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,16417,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,233,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,16417,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x9244f47d70587fa2329b89b6f503022b63ad54a5,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,236,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x56072c95faa701256059aa122697b133aded9279,SKY,330000,transfer,protocol-outflow,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0xb6c09680d822f162449cdfb8248a7d3fc26ec9bf,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,237,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x56072c95faa701256059aa122697b133aded9279,SKY,288000,transfer,protocol-outflow,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x9244f47d70587fa2329b89b6f503022b63ad54a5,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,240,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,1806670,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,243,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,1806670,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,245,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,1806670,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-01,0xf47ca40e8d13ccaeb616da11e1c627c3251c42be2d1779abd2c1888597e3d745,248,0xa57d885d8fb034455aadb8c3f3d5414c214cbe3d,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,1806670,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x849d52316331967b6ff1198e5e32a0eb168d039d,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,230,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,20000000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,233,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,20000000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,235,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,20000000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,238,0x0d2bda9a446527238e802708b370dd66f375e4d1,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,20000000,mint,capital-transfer,payments.csv,0x0000000000000000000000000000000000000000,,,0x64a2b7cfa832fe83be6a7c1a67521b350519b9c1,CCEA1_SUBPROXY,CCEA1
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,243,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,5000000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,246,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,5000000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,248,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,5000000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,251,0x0d2bda9a446527238e802708b370dd66f375e4d1,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,5000000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0x210cfcf53d1f9648c1c4dcaee677f0cb06914364,Core Council Buffer,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,255,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x56072c95faa701256059aa122697b133aded9279,SKY,1974464.918412698412698413,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0xc8d67fcf101d3f89d0e1f3a2857485a84072a63f,REWARDS_DIST_USDS_SKY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,257,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x56072c95faa701256059aa122697b133aded9279,SKY,1974464.918412698412698413,transfer,plumbing,new,0xc8d67fcf101d3f89d0e1f3a2857485a84072a63f,REWARDS_DIST_USDS_SKY,,0x0650caf159c5a49f711e8169d4336ecb9b950275,REWARDS_USDS_SKY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,274,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,277,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,279,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,282,0x0d2bda9a446527238e802708b370dd66f375e4d1,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x78c180cf113fe4845c325f44648b6567bc79d6e0,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,287,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,290,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,292,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,295,0x0d2bda9a446527238e802708b370dd66f375e4d1,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb6c09680d822f162449cdfb8248a7d3fc26ec9bf,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,300,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,303,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,305,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,308,0x0d2bda9a446527238e802708b370dd66f375e4d1,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x167c1a762b08d7e78dbf8f24e5c3f1ab415021d3,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,313,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,316,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,318,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4000,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,321,0x0d2bda9a446527238e802708b370dd66f375e4d1,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,4000,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0x9244f47d70587fa2329b89b6f503022b63ad54a5,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,326,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3788,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,329,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3788,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,331,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3788,burn,plumbing,new,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,,0x0000000000000000000000000000000000000000,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,334,0x0d2bda9a446527238e802708b370dd66f375e4d1,0xdc035d45d973e3ec169d2276ddab16f1e407384f,USDS,3788,mint,protocol-outflow,new,0x0000000000000000000000000000000000000000,,,0xb2b86a130b1ec101e4aed9a88502e08995760307,,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,339,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3027,mint,plumbing,new,0x0000000000000000000000000000000000000000,,,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,
2025-12-15,0x0e371cc8b68be74acd5a8dcbf39c50a1879248278bbc9dc2e33b2413d6ad601f,342,0x0d2bda9a446527238e802708b370dd66f375e4d1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3027,transfer,plumbing,new,0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,MCD_PAUSE_PROXY,,0x3225737a9bbb6473cb4a45b7244aca2befdb276a,DAI_USDS,
